ENSEMBL	idx	TX_LENGTH
ENSG00000173905.9	882	4584
ENSG00000102924.12	883	2601
ENSG00000054803.4	884	3154
ENSG00000288015.1	885	2230
ENSG00000262655.4	886	5317
ENSG00000205279.8	887	2105
ENSG00000172752.14	888	9586
ENSG00000257925.1	889	663
ENSG00000253819.2	890	10460
ENSG00000287469.1	891	4498
ENSG00000282218.1	892	930
ENSG00000197321.15	893	12536
ENSG00000249906.1	894	1221
ENSG00000123243.15	895	14628
ENSG00000241921.1	896	646
ENSG00000242072.1	897	737
ENSG00000162849.16	898	14404
ENSG00000135378.4	899	5543
ENSG00000146374.14	900	4957
ENSG00000227195.11	901	6609
ENSG00000197410.14	902	16658
ENSG00000176399.4	903	5586
ENSG00000255364.1	904	553
ENSG00000229385.2	905	2068
ENSG00000143341.12	906	18739
ENSG00000272975.1	907	2274
ENSG00000102290.22	908	11630
ENSG00000103522.16	909	5455
ENSG00000276759.2	910	2320
ENSG00000225249.6	911	3398
ENSG00000224675.1	912	2362
ENSG00000275212.3	913	4987
ENSG00000172380.6	914	4715
ENSG00000169330.9	915	6994
ENSG00000225718.2	916	2742
ENSG00000005471.18	917	7728
ENSG00000038295.8	918	8105
ENSG00000287615.1	919	802
ENSG00000146376.11	920	4592
ENSG00000166509.12	921	3002
ENSG00000286227.1	922	1302
ENSG00000155657.27	923	118976
ENSG00000186684.14	924	5205
ENSG00000171819.5	925	2224
ENSG00000163440.12	926	900
ENSG00000188389.11	927	2097
ENSG00000139151.16	928	3431
ENSG00000139144.11	929	6090
ENSG00000285834.1	930	1262
ENSG00000111404.6	931	1549
ENSG00000206120.11	932	4658
ENSG00000165553.4	933	1884
ENSG00000184564.11	934	4416
ENSG00000242440.2	935	3764
ENSG00000188011.5	936	2606
ENSG00000172137.19	937	1701
ENSG00000088386.17	938	4210
ENSG00000177551.5	939	7541
ENSG00000286980.1	940	1400
ENSG00000243347.2	941	1166
ENSG00000168505.7	942	2332
ENSG00000197594.13	943	9959
ENSG00000254768.6	944	3650
ENSG00000287023.1	945	1180
ENSG00000285557.1	946	687
ENSG00000285407.1	947	2810
ENSG00000285041.1	948	2636
ENSG00000103460.17	949	6754
ENSG00000267413.1	950	1115
ENSG00000236166.1	951	746
ENSG00000143355.16	952	10442
ENSG00000233611.3	953	1115
ENSG00000261231.6	954	3019
ENSG00000283518.1	955	2074
ENSG00000227220.1	956	495
ENSG00000133454.16	957	9710
ENSG00000163492.15	958	15446
ENSG00000163331.12	959	1325
ENSG00000151632.17	960	6461
ENSG00000091664.9	961	4615
ENSG00000286415.1	962	2407
ENSG00000144119.4	963	1905
ENSG00000285798.1	964	1759
ENSG00000248601.1	965	447
ENSG00000143340.6	966	2909
ENSG00000112038.18	967	21032
ENSG00000287188.1	968	2647
ENSG00000116729.14	969	4459
ENSG00000230426.4	970	12088
ENSG00000278530.4	971	7046
ENSG00000251081.1	972	557
ENSG00000172296.13	973	8527
ENSG00000256234.1	974	699
ENSG00000140807.7	975	17359
ENSG00000131126.19	976	1597
ENSG00000214491.8	977	3392
ENSG00000075461.6	978	3583
ENSG00000259719.6	979	4497
ENSG00000042781.14	980	20633
ENSG00000248323.7	981	16558
ENSG00000174899.12	982	3337
ENSG00000044524.11	983	6577
ENSG00000228033.6	984	839
ENSG00000287748.1	985	386
ENSG00000187955.12	986	10190
ENSG00000228065.11	987	18570
ENSG00000226792.7	988	3617
ENSG00000259347.7	989	3779
ENSG00000135324.6	990	2137
ENSG00000237499.7	991	4150
ENSG00000249806.1	992	512
ENSG00000168952.15	993	8067
ENSG00000287038.1	994	2011
ENSG00000267659.5	995	3686
ENSG00000181826.10	996	4214
ENSG00000286121.1	997	2524
ENSG00000081052.13	998	10042
ENSG00000263551.6	999	2307
ENSG00000124191.18	1000	3235
ENSG00000129682.16	1001	20737
ENSG00000117707.16	1002	8936
ENSG00000148488.17	1003	7063
ENSG00000185338.6	1004	1797
ENSG00000211772.11	1005	758
ENSG00000186007.10	1006	1041
ENSG00000173926.6	1007	4929
ENSG00000241684.6	1008	8246
ENSG00000167077.13	1009	7038
ENSG00000175745.14	1010	4312
ENSG00000168621.15	1011	4628
ENSG00000163377.16	1012	3255
ENSG00000165810.17	1013	5563
ENSG00000184599.13	1014	1282
ENSG00000249169.1	1015	1365
ENSG00000247287.3	1016	5694
ENSG00000138622.4	1017	6922
ENSG00000003989.18	1018	7905
ENSG00000185736.16	1019	10567
ENSG00000104213.13	1020	2420
ENSG00000070159.14	1021	9995
ENSG00000111452.13	1022	14718
ENSG00000134198.10	1023	3413
ENSG00000183036.11	1024	985
ENSG00000182963.11	1025	8716
ENSG00000259481.1	1026	476
ENSG00000134250.20	1027	19930
ENSG00000171889.5	1028	2816
ENSG00000221882.3	1029	2674
ENSG00000075429.9	1030	10576
ENSG00000104722.14	1031	3635
ENSG00000171873.8	1032	3004
ENSG00000224750.6	1033	3425
ENSG00000102996.5	1034	4231
ENSG00000152315.5	1035	2289
ENSG00000214402.7	1036	4052
ENSG00000095713.14	1037	3553
ENSG00000054277.14	1038	3724
ENSG00000108950.12	1039	6181
ENSG00000287778.1	1040	8457
ENSG00000143333.7	1041	2408
ENSG00000099994.11	1042	5047
ENSG00000187720.14	1043	15837
ENSG00000183734.4	1044	1852
ENSG00000138835.22	1045	13793
ENSG00000150556.17	1046	3539
ENSG00000163083.6	1047	3206
ENSG00000002587.10	1048	7435
ENSG00000027075.15	1049	8830
ENSG00000135253.14	1050	8376
ENSG00000001617.12	1051	4826
ENSG00000248587.8	1052	7013
ENSG00000114200.10	1053	3072
ENSG00000169031.20	1054	9065
ENSG00000153179.13	1055	4241
ENSG00000287150.1	1056	1037
ENSG00000173218.15	1057	9045
ENSG00000131969.15	1058	4551
ENSG00000198286.9	1059	4707
ENSG00000266524.3	1060	2677
ENSG00000101180.16	1061	2692
ENSG00000105711.13	1062	8200
ENSG00000236373.2	1063	2322
ENSG00000182348.7	1064	5824
ENSG00000118729.12	1065	2688
ENSG00000167011.9	1066	3885
ENSG00000136160.17	1067	5608
ENSG00000147647.13	1068	3813
ENSG00000113532.13	1069	7812
ENSG00000138669.9	1070	5116
ENSG00000170786.12	1071	3279
ENSG00000243478.9	1072	3835
ENSG00000042304.12	1073	3486
ENSG00000267535.2	1074	1383
ENSG00000074706.13	1075	8474
ENSG00000112414.15	1076	8473
ENSG00000108846.16	1077	9615
ENSG00000242268.3	1078	2750
ENSG00000197943.10	1079	13375
ENSG00000162949.16	1080	5191
ENSG00000072952.18	1081	7700
ENSG00000148737.17	1082	6739
ENSG00000149090.12	1083	3863
ENSG00000196932.12	1084	6839
ENSG00000228272.1	1085	646
ENSG00000138795.10	1086	5361
ENSG00000099617.4	1087	2424
ENSG00000237844.2	1088	1118
ENSG00000239922.2	1089	4030
ENSG00000105989.10	1090	4360
ENSG00000109861.16	1091	11395
ENSG00000115129.14	1092	2312
ENSG00000184584.13	1093	4798
ENSG00000182718.17	1094	8814
ENSG00000165935.9	1095	1978
ENSG00000135838.13	1096	4975
ENSG00000287930.1	1097	1419
ENSG00000177359.20	1098	7202
ENSG00000237233.2	1099	863
ENSG00000262267.6	1100	2500
ENSG00000071967.12	1101	5172
ENSG00000185215.11	1102	5058
ENSG00000150637.9	1103	13659
ENSG00000134716.11	1104	2973
ENSG00000271952.2	1105	959
ENSG00000257434.1	1106	3188
ENSG00000182752.10	1107	11585
ENSG00000164326.5	1108	1104
ENSG00000042813.8	1109	2625
ENSG00000272642.2	1110	1638
ENSG00000254734.1	1111	576
ENSG00000286153.1	1112	2061
ENSG00000254687.1	1113	842
ENSG00000204832.10	1114	2786
ENSG00000051620.11	1115	10352
ENSG00000100362.13	1116	1050
ENSG00000231236.2	1117	2603
ENSG00000236532.6	1118	5319
ENSG00000068976.14	1119	4658
ENSG00000214803.3	1120	1195
ENSG00000183378.12	1121	2089
ENSG00000259754.2	1122	3159
ENSG00000271758.2	1123	589
ENSG00000238242.2	1124	1259
ENSG00000104413.18	1125	4875
ENSG00000249618.6	1126	6373
ENSG00000168779.19	1127	5045
ENSG00000215397.4	1128	3200
ENSG00000091436.17	1129	13804
ENSG00000150630.4	1130	2615
ENSG00000130762.15	1131	5324
ENSG00000259572.7	1132	1921
ENSG00000146166.17	1133	5829
ENSG00000250208.6	1134	11498
ENSG00000094796.5	1135	1615
ENSG00000166268.11	1136	3601
ENSG00000231806.3	1137	5904
ENSG00000214866.9	1138	2856
ENSG00000261645.7	1139	3761
ENSG00000136167.15	1140	5076
ENSG00000120903.13	1141	5062
ENSG00000127328.22	1142	12433
ENSG00000271945.2	1143	1901
ENSG00000258052.1	1144	548
ENSG00000287439.1	1145	4022
ENSG00000105048.17	1146	2119
ENSG00000164825.4	1147	375
ENSG00000133105.8	1148	3336
ENSG00000148600.15	1149	7729
ENSG00000163508.13	1150	3656
ENSG00000235357.2	1151	1473
ENSG00000165066.13	1152	2561
ENSG00000147889.17	1153	4329
ENSG00000184254.17	1154	5335
ENSG00000215474.8	1155	4151
ENSG00000258081.4	1156	5251
ENSG00000185306.13	1157	5070
ENSG00000160191.18	1158	5281
ENSG00000253398.1	1159	325
ENSG00000076706.17	1160	7422
ENSG00000074370.18	1161	6893
ENSG00000136943.11	1162	4534
ENSG00000187595.16	1163	5198
ENSG00000185040.13	1164	3611
ENSG00000253811.1	1165	563
ENSG00000119411.11	1166	2339
ENSG00000005001.10	1167	2384
ENSG00000215045.8	1168	4134
ENSG00000168528.12	1169	3452
ENSG00000188910.8	1170	2362
ENSG00000272211.1	1171	2065
ENSG00000138741.11	1172	9210
ENSG00000095739.11	1173	2139
ENSG00000227487.4	1174	5794
ENSG00000249854.3	1175	2270
ENSG00000175262.14	1176	3573
ENSG00000226754.2	1177	1941
ENSG00000089472.16	1178	7113
ENSG00000175445.17	1179	4131
ENSG00000275443.2	1180	1097
ENSG00000130635.16	1181	11160
ENSG00000175985.10	1182	8097
ENSG00000242021.2	1183	887
ENSG00000242009.2	1184	2477
ENSG00000235162.9	1185	2693
ENSG00000250385.2	1186	1373
ENSG00000250387.3	1187	3493
ENSG00000062524.16	1188	3491
ENSG00000286218.2	1189	7004
ENSG00000130768.15	1190	2663
ENSG00000224384.1	1191	481
ENSG00000267382.1	1192	1692
ENSG00000016402.13	1193	4730
ENSG00000143507.18	1194	2827
ENSG00000169174.11	1195	5711
ENSG00000258655.2	1196	1848
ENSG00000240498.9	1197	20420
ENSG00000178538.10	1198	7706
ENSG00000286540.1	1199	481
ENSG00000112378.12	1200	4198
ENSG00000131620.17	1201	6021
ENSG00000174788.10	1202	770
ENSG00000224940.8	1203	3683
ENSG00000285082.2	1204	2592
ENSG00000284837.1	1205	1821
ENSG00000276490.1	1206	2395
ENSG00000137825.11	1207	2093
ENSG00000127951.7	1208	4606
ENSG00000137877.10	1209	12312
ENSG00000285575.1	1210	1590
ENSG00000260086.3	1211	3332
ENSG00000127588.5	1212	985
ENSG00000092377.15	1213	2625
ENSG00000245857.3	1214	2480
ENSG00000245812.3	1215	3214
ENSG00000269113.4	1216	7524
ENSG00000106341.11	1217	1884
ENSG00000104327.7	1218	7138
ENSG00000248844.6	1219	1995
ENSG00000051128.19	1220	3422
ENSG00000091482.8	1221	1324
ENSG00000173040.13	1222	5501
ENSG00000231253.2	1223	2011
ENSG00000285778.2	1224	3776
ENSG00000029534.21	1225	10797
ENSG00000267879.2	1226	3266
ENSG00000142149.9	1227	8589
ENSG00000226133.6	1228	1477
ENSG00000224924.7	1229	19662
ENSG00000267098.2	1230	1762
ENSG00000187498.16	1231	14662
ENSG00000164330.17	1232	6333
ENSG00000085117.12	1233	4039
ENSG00000157227.13	1234	4458
ENSG00000198765.12	1235	4278
ENSG00000231901.1	1236	625
ENSG00000110492.15	1237	2196
ENSG00000085741.13	1238	2371
ENSG00000223720.2	1239	651
ENSG00000233237.8	1240	19875
ENSG00000286995.1	1241	2971
ENSG00000259039.3	1242	2013
ENSG00000251381.8	1243	5770
ENSG00000182132.14	1244	3367
ENSG00000134871.19	1245	19271
ENSG00000166250.12	1246	5057
ENSG00000145555.15	1247	13982
ENSG00000164142.16	1248	11843
ENSG00000251504.1	1249	1594
ENSG00000117595.12	1250	4971
ENSG00000007402.11	1251	6322
ENSG00000145936.9	1252	6036
ENSG00000070601.10	1253	5913
ENSG00000196218.13	1254	15973
ENSG00000278013.1	1255	421
ENSG00000273706.5	1256	4913
ENSG00000157193.18	1257	19668
ENSG00000266877.1	1258	568
ENSG00000109943.9	1259	2679
ENSG00000008196.13	1260	6155
ENSG00000171812.13	1261	4669
ENSG00000285424.1	1262	3989
ENSG00000235740.2	1263	2115
ENSG00000158125.10	1264	6064
ENSG00000237917.1	1265	2337
ENSG00000274492.1	1266	2544
ENSG00000110723.12	1267	10944
ENSG00000169218.14	1268	3058
ENSG00000087116.16	1269	8755
ENSG00000101670.12	1270	13089
ENSG00000120318.16	1271	6195
ENSG00000227128.5	1272	5444
ENSG00000071282.12	1273	9025
ENSG00000186510.12	1274	3476
ENSG00000178403.4	1275	2295
ENSG00000079689.14	1276	1482
ENSG00000235710.6	1277	1348
ENSG00000286869.1	1278	2116
ENSG00000259669.6	1279	3588
ENSG00000250958.1	1280	593
ENSG00000215506.5	1281	1605
ENSG00000256422.6	1282	17026
ENSG00000161992.6	1283	2245
ENSG00000105675.9	1284	3901
ENSG00000146477.6	1285	3234
ENSG00000119699.8	1286	5223
ENSG00000236068.2	1287	1100
ENSG00000283907.1	1288	494
ENSG00000154188.10	1289	7128
ENSG00000117013.17	1290	4408
ENSG00000277893.2	1291	4519
ENSG00000088836.14	1292	4319
ENSG00000101017.14	1293	2521
ENSG00000265944.1	1294	603
ENSG00000249948.6	1295	2932
ENSG00000285729.1	1296	738
ENSG00000261156.6	1297	1284
ENSG00000164393.8	1298	6395
ENSG00000153294.12	1299	3391
ENSG00000144227.5	1300	2709
ENSG00000250777.2	1301	1641
ENSG00000245067.7	1302	3689
ENSG00000234384.1	1303	742
ENSG00000223786.1	1304	669
ENSG00000243955.6	1305	1262
ENSG00000259675.2	1306	1047
ENSG00000254811.5	1307	3268
ENSG00000287385.1	1308	3016
ENSG00000259616.2	1309	1985
ENSG00000287692.1	1310	4507
ENSG00000075891.22	1311	6375
ENSG00000164778.4	1312	3395
ENSG00000218672.1	1313	1551
ENSG00000253377.2	1314	1960
ENSG00000248510.2	1315	2423
ENSG00000249425.1	1316	1417
ENSG00000161647.19	1317	4491
ENSG00000215869.4	1318	3146
ENSG00000147119.4	1319	2396
ENSG00000270442.1	1320	2263
ENSG00000249500.1	1321	2163
ENSG00000188779.12	1322	4507
ENSG00000203585.4	1323	2954
ENSG00000164082.15	1324	7098
ENSG00000137203.14	1325	8218
ENSG00000234810.4	1326	8481
ENSG00000287335.1	1327	2858
ENSG00000287424.1	1328	10405
ENSG00000165970.12	1329	6920
ENSG00000011201.12	1330	7082
ENSG00000006747.15	1331	11626
ENSG00000166569.8	1332	3545
ENSG00000153012.12	1333	6495
ENSG00000175352.11	1334	4123
ENSG00000261888.1	1335	2656
ENSG00000285961.1	1336	2720
ENSG00000287963.1	1337	6654
ENSG00000170006.12	1338	11438
ENSG00000166265.13	1339	3271
ENSG00000170162.14	1340	2231
ENSG00000043355.12	1341	3290
ENSG00000178445.10	1342	8882
ENSG00000164099.3	1343	5725
ENSG00000186197.15	1344	3996
ENSG00000227330.1	1345	478
ENSG00000240770.5	1346	998
ENSG00000231755.1	1347	1117
ENSG00000244300.3	1348	2905
ENSG00000156096.14	1349	2506
ENSG00000277526.5	1350	2214
ENSG00000254319.6	1351	10350
ENSG00000253444.1	1352	512
ENSG00000287149.1	1353	2638
ENSG00000180875.5	1354	4176
ENSG00000233491.8	1355	7498
ENSG00000287634.1	1356	687
ENSG00000285598.1	1357	3847
ENSG00000227963.1	1358	2611
ENSG00000088926.14	1359	3995
ENSG00000132164.10	1360	6680
ENSG00000247809.9	1361	10503
ENSG00000285280.2	1362	10098
ENSG00000261146.1	1363	4706
ENSG00000164853.9	1364	2091
ENSG00000187258.14	1365	2695
ENSG00000168875.3	1366	2020
ENSG00000223440.1	1367	2582
ENSG00000241359.1	1368	558
ENSG00000287962.1	1369	2525
ENSG00000065618.21	1370	6989
ENSG00000232084.5	1371	3370
ENSG00000165588.18	1372	3383
ENSG00000260578.1	1373	3176
ENSG00000120693.14	1374	5834
ENSG00000232954.2	1375	800
ENSG00000286886.1	1376	3765
ENSG00000143061.18	1377	7400
ENSG00000036828.17	1378	12020
ENSG00000151136.15	1379	7916
ENSG00000259485.2	1380	1917
ENSG00000249297.2	1381	2104
ENSG00000072182.12	1382	5250
ENSG00000144596.13	1383	11889
ENSG00000253855.1	1384	559
ENSG00000143494.15	1385	9086
ENSG00000183570.16	1386	6828
ENSG00000286082.1	1387	958
ENSG00000239513.6	1388	3699
ENSG00000226926.7	1389	2257
ENSG00000273771.1	1390	2797
ENSG00000258592.1	1391	1577
ENSG00000254416.6	1392	2324
ENSG00000164039.15	1393	5213
ENSG00000266268.5	1394	631
ENSG00000287564.1	1395	584
ENSG00000286257.2	1396	4598
ENSG00000178734.5	1397	1167
ENSG00000234352.9	1398	6913
ENSG00000204335.4	1399	2074
ENSG00000258776.1	1400	2251
ENSG00000255028.5	1401	1091
ENSG00000158813.18	1402	7002
ENSG00000197587.11	1403	5068
ENSG00000213981.8	1404	2189
ENSG00000172179.12	1405	1431
ENSG00000226990.1	1406	430
ENSG00000071909.19	1407	8236
ENSG00000273301.1	1408	5141
ENSG00000185551.15	1409	6476
ENSG00000254237.6	1410	2673
ENSG00000111886.11	1411	4974
ENSG00000106025.9	1412	3309
ENSG00000288021.1	1413	1223
ENSG00000234965.2	1414	1405
ENSG00000280208.1	1415	1708
ENSG00000249362.2	1416	2137
ENSG00000230387.4	1417	5300
ENSG00000185739.13	1418	5702
ENSG00000227579.6	1419	2742
ENSG00000142449.13	1420	9985
ENSG00000117009.12	1421	5946
ENSG00000282914.1	1422	433
ENSG00000259518.2	1423	2714
ENSG00000287039.1	1424	4127
ENSG00000287289.1	1425	2983
ENSG00000147573.17	1426	3079
ENSG00000113389.16	1427	9979
ENSG00000109321.11	1428	1642
ENSG00000124882.4	1429	5713
ENSG00000176349.11	1430	4764
ENSG00000115844.11	1431	2971
ENSG00000154175.18	1432	10978
ENSG00000146469.13	1433	1585
ENSG00000287783.1	1434	4154
ENSG00000138764.15	1435	7416
ENSG00000102048.16	1436	2328
ENSG00000230461.9	1437	10293
ENSG00000272865.2	1438	2555
ENSG00000112333.12	1439	3765
ENSG00000286867.1	1440	2366
ENSG00000144355.15	1441	3570
ENSG00000225174.2	1442	3510
ENSG00000267109.1	1443	734
ENSG00000174371.17	1444	4137
ENSG00000248708.2	1445	915
ENSG00000187172.15	1446	4080
ENSG00000149516.14	1447	2082
ENSG00000279924.1	1448	1229
ENSG00000233261.3	1449	1091
ENSG00000232667.10	1450	3819
ENSG00000249484.9	1451	4483
ENSG00000182836.10	1452	7733
ENSG00000012504.15	1453	3628
ENSG00000109758.9	1454	2757
ENSG00000175274.19	1455	7345
ENSG00000219451.3	1456	428
ENSG00000102024.18	1457	4099
ENSG00000285637.2	1458	5122
ENSG00000160161.9	1459	4360
ENSG00000285592.1	1460	923
ENSG00000118432.12	1461	6357
ENSG00000187094.12	1462	2063
ENSG00000232790.3	1463	1199
ENSG00000182287.15	1464	5428
ENSG00000286900.1	1465	584
ENSG00000230807.1	1466	371
ENSG00000267732.2	1467	1568
ENSG00000260930.2	1468	5488
ENSG00000267057.6	1469	3688
ENSG00000206129.4	1470	3193
ENSG00000147570.10	1471	3663
ENSG00000286263.1	1472	3610
ENSG00000231304.2	1473	6571
ENSG00000130751.10	1474	2565
ENSG00000151617.17	1475	4238
ENSG00000183578.8	1476	2572
ENSG00000017427.17	1477	8115
ENSG00000250423.2	1478	7824
ENSG00000170214.5	1479	3147
ENSG00000283052.1	1480	1323
ENSG00000081800.9	1481	4401
ENSG00000226939.1	1482	557
ENSG00000062096.15	1483	2205
ENSG00000166741.8	1484	2596
ENSG00000281453.1	1485	1371
ENSG00000166736.11	1486	2772
ENSG00000175344.19	1487	21248
ENSG00000286871.1	1488	1075
ENSG00000234426.3	1489	3433
ENSG00000286778.1	1490	968
ENSG00000235505.7	1491	4307
ENSG00000115361.8	1492	5152
ENSG00000118513.19	1493	5500
ENSG00000137571.11	1494	9907
ENSG00000154080.14	1495	11512
ENSG00000288041.1	1496	2163
ENSG00000250821.3	1497	894
ENSG00000255191.1	1498	432
ENSG00000255501.3	1499	2280
ENSG00000101938.15	1500	3920
ENSG00000126010.6	1501	2417
ENSG00000286693.1	1502	2491
ENSG00000242512.9	1503	21769
ENSG00000286285.1	1504	4050
ENSG00000227240.2	1505	1595
ENSG00000206503.13	1506	2710
ENSG00000144354.14	1507	3934
ENSG00000133742.14	1508	4068
ENSG00000120820.12	1509	3271
ENSG00000204398.5	1510	2130
ENSG00000164879.7	1511	2279
ENSG00000228918.4	1512	6663
ENSG00000185015.8	1513	5597
ENSG00000125869.10	1514	2042
ENSG00000186314.11	1515	5375
ENSG00000250842.1	1516	530
ENSG00000136750.13	1517	5890
ENSG00000248125.2	1518	2323
ENSG00000198759.12	1519	2611
ENSG00000145681.11	1520	6198
ENSG00000251031.2	1521	1636
ENSG00000157103.12	1522	18242
ENSG00000168811.7	1523	1955
ENSG00000157404.16	1524	5563
ENSG00000154721.15	1525	5947
ENSG00000226506.6	1526	882
ENSG00000142273.13	1527	1613
ENSG00000235665.6	1528	4409
ENSG00000125845.7	1529	3545
ENSG00000145824.13	1530	1975
ENSG00000145832.14	1531	8371
ENSG00000153162.9	1532	3784
ENSG00000183971.9	1533	928
ENSG00000250167.1	1534	474
ENSG00000164651.16	1535	3718
ENSG00000007372.23	1536	20639
ENSG00000065717.15	1537	4150
ENSG00000206432.4	1538	10638
ENSG00000183742.13	1539	9898
ENSG00000152785.7	1540	6092
ENSG00000285283.1	1541	1191
ENSG00000171094.18	1542	7382
ENSG00000004846.16	1543	9257
ENSG00000145642.12	1544	1314
ENSG00000006377.11	1545	3445
ENSG00000114251.14	1546	7397
ENSG00000165124.18	1547	14193
ENSG00000164946.19	1548	10762
ENSG00000249803.6	1549	3442
ENSG00000172572.7	1550	13308
ENSG00000105880.7	1551	1744
ENSG00000231764.10	1552	16907
ENSG00000224243.2	1553	3403
ENSG00000238042.5	1554	998
ENSG00000189108.13	1555	3263
ENSG00000227925.2	1556	819
ENSG00000247131.6	1557	2794
ENSG00000254987.1	1558	562
ENSG00000082293.13	1559	11018
ENSG00000277954.1	1560	4116
ENSG00000231213.6	1561	2140
ENSG00000074527.13	1562	4365
ENSG00000134962.7	1563	6002
ENSG00000128683.14	1564	8242
ENSG00000236230.2	1565	1691
ENSG00000232679.2	1566	1896
ENSG00000257520.1	1567	1116
ENSG00000285918.1	1568	1218
ENSG00000249306.6	1569	3838
ENSG00000127325.19	1570	6863
ENSG00000170962.13	1571	4263
ENSG00000141753.7	1572	2205
ENSG00000224081.9	1573	10245
ENSG00000002745.13	1574	3264
ENSG00000228791.8	1575	7661
ENSG00000138193.16	1576	13679
ENSG00000152595.16	1577	2477
ENSG00000287554.1	1578	3376
ENSG00000270230.1	1579	521
ENSG00000232892.1	1580	2633
ENSG00000184343.11	1581	2118
ENSG00000232991.5	1582	811
ENSG00000274996.1	1583	571
ENSG00000254361.2	1584	3108
ENSG00000225588.2	1585	1305
ENSG00000259995.1	1586	466
ENSG00000128040.11	1587	772
ENSG00000139278.10	1588	6210
ENSG00000176320.2	1589	1999
ENSG00000136014.12	1590	5372
ENSG00000188729.6	1591	3219
ENSG00000234710.2	1592	1496
ENSG00000235431.2	1593	1556
ENSG00000288013.1	1594	2084
ENSG00000213626.13	1595	4532
ENSG00000166106.3	1596	5673
ENSG00000101443.18	1597	1335
ENSG00000148704.13	1598	5788
ENSG00000143248.13	1599	6624
ENSG00000166450.13	1600	14630
ENSG00000264151.6	1601	3244
ENSG00000069869.16	1602	8520
ENSG00000171729.14	1603	2238
ENSG00000286972.1	1604	1879
ENSG00000057657.17	1605	6750
ENSG00000144152.13	1606	6580
ENSG00000283408.2	1607	1992
ENSG00000140470.14	1608	8394
ENSG00000176907.5	1609	1829
ENSG00000254744.3	1610	572
ENSG00000173083.15	1611	4687
ENSG00000183779.7	1612	3316
ENSG00000170049.9	1613	4580
ENSG00000090539.15	1614	6620
ENSG00000271857.1	1615	927
ENSG00000154736.6	1616	9765
ENSG00000183691.6	1617	1913
ENSG00000152527.14	1618	9848
ENSG00000148411.8	1619	7216
ENSG00000189184.11	1620	6686
ENSG00000087494.16	1621	3405
ENSG00000267489.5	1622	7169
ENSG00000029559.7	1623	1573
ENSG00000146197.9	1624	7819
ENSG00000005108.16	1625	10921
ENSG00000287032.1	1626	2689
